Eye_Status,left_eye,right_eye,Yawn_Status,Head_Pose,Class
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Right Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,Yawn,Down_Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Forward Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
Closed,right_look,right_look,No Yawn,Left Look,Non Focus
